id,name,country,lat,lon,feature_type,motorway_ref,has_playground,playground_count,match_type,play_type,side,toilets,restaurant,fuel,cafe,picnic,wheelchair,source,verified_source,osm_url,data_retrieved_at,last_verified,WKT,latitude,longitude
way/475335596,Aire de La Loupière,FR,47.918858,3.287946,rest_area,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475335596,2026-06-24,2026-06-24,POINT (3.287946 47.918858),47.918858,3.287946
way/475337186,Aire de la Biche,FR,47.865223,3.497183,rest_area,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475337186,2026-06-24,2026-06-24,POINT (3.497183 47.865223),47.865223,3.497183
way/475639456,Aire du Thureau,FR,47.845142,3.610024,rest_area,A6,True,3,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475639456,2026-06-24,2026-06-24,POINT (3.610024 47.845142),47.845142,3.610024
way/475639457,Aire des Bois Impériaux,FR,47.845409,3.608139,rest_area,A6,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475639457,2026-06-24,2026-06-24,POINT (3.608139 47.845409),47.845409,3.608139
way/475643799,Aire de Venoy-Soleil Levant,FR,47.789994,3.671904,services,A6,True,2,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475643799,2026-06-24,2026-06-24,POINT (3.671904 47.789994),47.789994,3.671904
way/475643814,Aire de Venoy-Chablis,FR,47.788365,3.670037,services,A6,True,3,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475643814,2026-06-24,2026-06-24,POINT (3.670037 47.788365),47.788365,3.670037
way/475645202,Aire de la Grosse Tour,FR,47.752477,3.726905,rest_area,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475645202,2026-06-24,2026-06-24,POINT (3.726905 47.752477),47.752477,3.726905
way/475650886,Aire de Marcigny,FR,47.389866,4.365816,rest_area,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475650886,2026-06-24,2026-06-24,POINT (4.365816 47.389866),47.389866,4.365816
way/475650893,Aire de Fermenot,FR,47.388655,4.365334,rest_area,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475650893,2026-06-24,2026-06-24,POINT (4.365334 47.388655),47.388655,4.365334
way/475653229,Aire des Lochères,FR,47.311774,4.500931,services,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475653229,2026-06-24,2026-06-24,POINT (4.500931 47.311774),47.311774,4.500931
way/475653234,Aire du Chien Blanc,FR,47.315023,4.495693,services,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475653234,2026-06-24,2026-06-24,POINT (4.495693 47.315023),47.315023,4.495693
way/475653776,Aire de La Repotte,FR,47.221908,4.595138,rest_area,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475653776,2026-06-24,2026-06-24,POINT (4.595138 47.221908),47.221908,4.595138
way/475654686,Aire de repos La Cure,FR,47.155696,4.697736,rest_area,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475654686,2026-06-24,2026-06-24,POINT (4.697736 47.155696),47.155696,4.697736
way/475657686,Aire de Serrigny,FR,47.073432,4.922622,rest_area,A31,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475657686,2026-06-24,2026-06-24,POINT (4.922622 47.073432),47.073432,4.922622
way/475732390,Aire de l'Isle d'Abeau Nord,FR,45.613656,5.210508,services,A43,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475732390,2026-06-24,2026-06-24,POINT (5.210508 45.613656),45.613656,5.210508
way/475732561,Aire de l'Isle d'Abeau Sud,FR,45.612129,5.209721,services,A43,True,2,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475732561,2026-06-24,2026-06-24,POINT (5.209721 45.612129),45.612129,5.209721
way/481629424,Aire du Picolaret,FR,43.581273,7.016016,rest_area,A8,True,1,contained,outdoor,unknown,True,False,False,False,False,True,osm,osm,https://www.openstreetmap.org/way/481629424,2026-06-24,2026-06-24,POINT (7.016016 43.581273),43.581273,7.016016
way/482593102,Aire de repos de Mireval,FR,43.276835,1.988973,rest_area,A61,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/482593102,2026-06-24,2026-06-24,POINT (1.988973 43.276835),43.276835,1.988973
way/482603409,Aire de service de Port-Lauragais (Nord),FR,43.354425,1.807504,services,A61,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/482603409,2026-06-24,2026-06-24,POINT (1.807504 43.354425),43.354425,1.807504
way/482869793,Aire de repos d'Ayguesvives,FR,43.438001,1.61484,rest_area,A61,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/482869793,2026-06-24,2026-06-24,POINT (1.61484 43.438001),43.438001,1.61484
way/484386903,Aire de l’Abis,FR,45.526066,5.976383,services,A43,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/484386903,2026-06-24,2026-06-24,POINT (5.976383 45.526066),45.526066,5.976383
way/484386904,Aire du Granier,FR,45.526219,5.973931,services,A43,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/484386904,2026-06-24,2026-06-24,POINT (5.973931 45.526219),45.526219,5.973931
way/500070724,Aire de service du Comminges,FR,43.110545,0.61491,services,A64,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/500070724,2026-06-24,2026-06-24,POINT (0.61491 43.110545),43.110545,0.61491
way/503610820,Aire du Canaver,FR,43.467072,6.672309,services,A8,True,1,contained,outdoor,unknown,True,False,False,False,False,True,osm,osm,https://www.openstreetmap.org/way/503610820,2026-06-24,2026-06-24,POINT (6.672309 43.467072),43.467072,6.672309
way/505535043,Aire de Réveillon,FR,47.43373,-0.790287,rest_area,A11,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/505535043,2026-06-24,2026-06-24,POINT (-0.790287 47.43373),47.43373,-0.790287
way/505537696,Aire des Montilets,FR,47.435091,-0.790908,rest_area,A11,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/505537696,2026-06-24,2026-06-24,POINT (-0.790908 47.435091),47.435091,-0.790908
way/510555504,Aire du Jardin des Arbres,FR,47.851229,2.685141,services,A77,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/510555504,2026-06-24,2026-06-24,POINT (2.685141 47.851229),47.851229,2.685141
way/535302440,Aire de Dijon-Brognon,FR,47.42214,5.170466,services,A31,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/535302440,2026-06-24,2026-06-24,POINT (5.170466 47.42214),47.42214,5.170466
way/551033056,Aire de repos Salles-sur-l'Hers,FR,43.29088,1.786214,rest_area,,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/551033056,2026-06-24,2026-06-24,POINT (1.786214 43.29088),43.29088,1.786214
way/568879893,Aire Nord de Beauchêne,FR,49.107836,1.342599,rest_area,A13,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/568879893,2026-06-24,2026-06-24,POINT (1.342599 49.107836),49.107836,1.342599
way/568880735,Aire Sud de Beauchêne,FR,49.104367,1.344832,rest_area,A13,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/568880735,2026-06-24,2026-06-24,POINT (1.344832 49.104367),49.104367,1.344832
way/568884413,Aire de Ganagobie-Ouest,FR,44.001738,5.92322,rest_area,A51,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/568884413,2026-06-24,2026-06-24,POINT (5.92322 44.001738),44.001738,5.92322
way/568905357,Aire des Trois Crêtes,FR,50.331564,2.816685,rest_area,A26,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/568905357,2026-06-24,2026-06-24,POINT (2.816685 50.331564),50.331564,2.816685
way/568905358,Aire de la Cressonnière,FR,50.332434,2.81801,rest_area,A26,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/568905358,2026-06-24,2026-06-24,POINT (2.81801 50.332434),50.332434,2.81801
way/568910824,Aire Nord de Douains,FR,49.056252,1.436279,rest_area,A13,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/568910824,2026-06-24,2026-06-24,POINT (1.436279 49.056252),49.056252,1.436279
way/568919890,Aire du Mont de Charme,FR,49.02675,4.521045,rest_area,A4,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/568919890,2026-06-24,2026-06-24,POINT (4.521045 49.02675),49.02675,4.521045
way/568919891,Aire de la Noblette,FR,49.02846,4.523953,rest_area,A4,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/568919891,2026-06-24,2026-06-24,POINT (4.523953 49.02846),49.02846,4.523953
way/568945524,Aire de Saint-Nicolas de Bourgueil,FR,47.260918,0.144274,rest_area,A85,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/568945524,2026-06-24,2026-06-24,POINT (0.144274 47.260918),47.260918,0.144274
way/568973111,Aire de Chantecoq,FR,48.039334,2.950898,rest_area,A19,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/568973111,2026-06-24,2026-06-24,POINT (2.950898 48.039334),48.039334,2.950898
way/568973461,Aire de Mauregard,FR,48.095502,2.071162,rest_area,A19,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/568973461,2026-06-24,2026-06-24,POINT (2.071162 48.095502),48.095502,2.071162
way/569037108,Aire de Pruillé-le-Chétif,FR,48.002898,0.095972,rest_area,A11,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/569037108,2026-06-24,2026-06-24,POINT (0.095972 48.002898),48.002898,0.095972
way/569038386,Aire d'Albens,FR,45.785656,5.964856,rest_area,A41,True,2,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/569038386,2026-06-24,2026-06-24,POINT (5.964856 45.785656),45.785656,5.964856
way/569038387,Aire de Saint-Girod,FR,45.784768,5.965308,rest_area,A41,True,2,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/569038387,2026-06-24,2026-06-24,POINT (5.965308 45.784768),45.784768,5.965308
way/569293656,Aire de Sainte-Gertrude,FR,47.586424,5.208899,rest_area,A31,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/569293656,2026-06-24,2026-06-24,POINT (5.208899 47.586424),47.586424,5.208899
way/569297737,Aire de Coiranne,FR,45.572422,5.321442,rest_area,A43,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/569297737,2026-06-24,2026-06-24,POINT (5.321442 45.572422),45.572422,5.321442
way/569297738,Aire du Vernay,FR,45.571397,5.326054,rest_area,A43,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/569297738,2026-06-24,2026-06-24,POINT (5.326054 45.571397),45.571397,5.326054
way/569301785,Aire des Chaninats,FR,45.603322,4.210137,rest_area,A72,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/569301785,2026-06-24,2026-06-24,POINT (4.210137 45.603322),45.603322,4.210137
way/569320679,Aire de la Racheuse,FR,47.911547,3.295636,rest_area,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/569320679,2026-06-24,2026-06-24,POINT (3.295636 47.911547),47.911547,3.295636
way/569338630,Aire de Genetoy,FR,47.495521,4.122304,rest_area,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/569338630,2026-06-24,2026-06-24,POINT (4.122304 47.495521),47.495521,4.122304
way/569340489,Aire de Saint Ciers Est,FR,45.442449,-0.607183,rest_area,A10,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/569340489,2026-06-24,2026-06-24,POINT (-0.607183 45.442449),45.442449,-0.607183
way/569343824,Aire de Barcelone,FR,43.468694,5.833608,rest_area,A8,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/569343824,2026-06-24,2026-06-24,POINT (5.833608 43.468694),43.468694,5.833608
